user_id,text,FF_Score
3074457347965477530,i want to see the number of votes on each card in the main canvas.,2
3074457346980552003,"i am looking for an interaction journey template. 
and i would like to expand the journey by various amounts of fields",2
3074457347753394297,not obvious how to remove rows or columns. template should be 2x2,2
3074457347708788007,would be nicer if it could be easier to add things link mindmap,2
3074457347473540861,confusing with the grey grid behind the roadmap. can't easily change its shape to make the rows 'longer',2
3074457347281866762,"was not able to click on some cards, they were opening in modal instead of",2
3074457346194281798,has a lot of deletable cruft in it,2
3074457347354406221,i need a filter to completly hide every sticky note not matching a tag/ filter criteria,2
3074457345950953518,had to restart by board (refresh) and then i was able to type in the grid again.,2
3074457348330786722,"it could have been so great, but the text i type in the table (in the header) disappears right when i finish typing :(((",2
3074457347583164457,it could be more options of template.,2
3074457347600401256,it's hard to put on more lines and enlonger it. the template in the preview looks differ.,2
3074457347526741138,recognize stickies is very long,2
3074457346912784762,"i was thinking more along the lines of a snapping kanban board. hey btw, i am a big fan of everything you guys and gals do. you are the best",2
3074457347578956703,i can't enter text in the last line of the table.,2
3074457347399960866,votes not visible on individual stickies (like dots),2
3074457346887370463,need a way to export a grid!,2
3074457347923055527,wished for another customer template.,2
3074457347949766353,"whenever i double click to insert text, nothing happens. i can't select one cell in the grid at all!",2
3074457346629589540,its super hard to grab and move a table in a quick motion. what do i click on to get the move option?,2
3074457347082418721,text on cards is unintuitive how to stick to card or not,2
3074457346434701635,"i like the idea, but why are they so damn difficult to move around? all other components can be easily dragged across the screen but not the grid :-(",2
3074457346734000612,nothing is grouped together so everytime i try to add something i move part of the calendar template,2
3074457347857086300,arrerence of the arm. moving the mindmap when moving on one text box,2
3074457347853866018,"sometimes tables cannot be moved properly
(when a grid has no name, specially)",2
